UID,Month,Longitude,Latitude,Crime_type
34617,2020-06,-0.078088,51.54386,Theft from the person
34618,2020-06,-0.078088,51.54386,Theft from the person
34702,2020-06,-0.074953,51.548431,Theft from the person
34703,2020-06,-0.074953,51.548431,Theft from the person
34704,2020-06,-0.076499,51.549059,Theft from the person
34799,2020-06,-0.073854,51.53996,Theft from the person
34905,2020-06,-0.041772,51.539546,Theft from the person
34906,2020-06,-0.041772,51.539546,Theft from the person
34981,2020-06,-0.051958,51.536712,Theft from the person
35058,2020-06,-0.053095,51.537441,Theft from the person
35059,2020-06,-0.053662,51.536992,Theft from the person
35189,2020-06,-0.058642,51.5389,Theft from the person
35190,2020-06,-0.061732,51.536766,Theft from the person
35191,2020-06,-0.060981,51.535791,Theft from the person
35219,2020-06,-0.071337,51.538093,Theft from the person
35253,2020-06,-0.070825,51.533507,Theft from the person
35276,2020-06,-0.06675,51.534744,Theft from the person
35277,2020-06,-0.06675,51.534744,Theft from the person
35278,2020-06,-0.064394,51.534184,Theft from the person
35279,2020-06,-0.064394,51.534184,Theft from the person
35425,2020-06,-0.078745,51.534438,Theft from the person
35461,2020-06,-0.074773,51.535614,Theft from the person
35462,2020-06,-0.073573,51.535342,Theft from the person
35463,2020-06,-0.071994,51.537241,Theft from the person
35464,2020-06,-0.074773,51.535614,Theft from the person
35465,2020-06,-0.076004,51.537199,Theft from the person
35544,2020-06,-0.092637,51.530816,Theft from the person
35646,2020-06,-0.079319,51.530724,Theft from the person
35723,2020-06,-0.077353,51.526394,Theft from the person
35794,2020-06,-0.080478,51.527164,Theft from the person
35836,2020-06,-0.085808,51.53173,Theft from the person
35837,2020-06,-0.090205,51.528645,Theft from the person
35838,2020-06,-0.090205,51.528645,Theft from the person
36005,2020-06,-0.061049,51.563705,Theft from the person
36050,2020-06,-0.058315,51.563858,Theft from the person
36051,2020-06,-0.056243,51.564417,Theft from the person
36334,2020-06,-0.242531,51.508869,Theft from the person
36453,2020-06,-0.221067,51.510505,Theft from the person
36454,2020-06,-0.219236,51.504246,Theft from the person
36455,2020-06,-0.223511,51.509922,Theft from the person
36744,2020-06,-0.238034,51.506274,Theft from the person
36913,2020-06,-0.218878,51.50308,Theft from the person
37091,2020-06,-0.239694,51.493485,Theft from the person
37389,2020-06,-0.22681,51.492886,Theft from the person
37390,2020-06,-0.22681,51.492886,Theft from the person
37391,2020-06,-0.229793,51.492841,Theft from the person
37558,2020-06,-0.209484,51.486913,Theft from the person
38028,2020-06,-0.201658,51.479707,Theft from the person
38125,2020-06,-0.212276,51.477747,Theft from the person
38334,2020-06,-0.209896,51.471236,Theft from the person
38532,2020-06,-0.065776,51.608017,Theft from the person
38663,2020-06,-0.0579,51.601026,Theft from the person
38711,2020-06,-0.122091,51.604031,Theft from the person
38731,2020-06,-0.118944,51.599125,Theft from the person
38755,2020-06,-0.130476,51.609443,Theft from the person
38756,2020-06,-0.127069,51.609038,Theft from the person
38923,2020-06,-0.084767,51.603554,Theft from the person
39136,2020-06,-0.105547,51.599395,Theft from the person
39137,2020-06,-0.104316,51.600184,Theft from the person
39263,2020-06,-0.132274,51.594482,Theft from the person
39264,2020-06,-0.132274,51.594482,Theft from the person
39319,2020-06,-0.102091,51.599168,Theft from the person
39354,2020-06,-0.104906,51.596759,Theft from the person
39448,2020-06,-0.068749,51.5958,Theft from the person
39449,2020-06,-0.071396,51.594324,Theft from the person
39450,2020-06,-0.070639,51.590733,Theft from the person
39533,2020-06,-0.068911,51.594364,Theft from the person
39653,2020-06,-0.086005,51.58888,Theft from the person
39690,2020-06,-0.079826,51.595056,Theft from the person
39870,2020-06,-0.060336,51.590959,Theft from the person
39934,2020-06,-0.109636,51.594479,Theft from the person
39935,2020-06,-0.108178,51.595498,Theft from the person
39936,2020-06,-0.109636,51.594479,Theft from the person
39937,2020-06,-0.107953,51.594677,Theft from the person
39938,2020-06,-0.10742,51.593607,Theft from the person
39939,2020-06,-0.107953,51.594677,Theft from the person
39940,2020-06,-0.107953,51.594677,Theft from the person
40003,2020-06,-0.111114,51.59399,Theft from the person
40046,2020-06,-0.103733,51.591641,Theft from the person
40047,2020-06,-0.106766,51.592652,Theft from the person
40048,2020-06,-0.103733,51.591641,Theft from the person
40049,2020-06,-0.106766,51.592652,Theft from the person
40050,2020-06,-0.103733,51.591641,Theft from the person
40051,2020-06,-0.103733,51.591641,Theft from the person
40052,2020-06,-0.1051,51.590719,Theft from the person
40053,2020-06,-0.106766,51.592652,Theft from the person
40141,2020-06,-0.082452,51.592365,Theft from the person
40266,2020-06,-0.100297,51.588888,Theft from the person
40316,2020-06,-0.116241,51.587319,Theft from the person
40369,2020-06,-0.116266,51.588453,Theft from the person
40432,2020-06,-0.143617,51.590345,Theft from the person
40601,2020-06,-0.110142,51.588894,Theft from the person
40711,2020-06,-0.076785,51.584323,Theft from the person
40741,2020-06,-0.079455,51.582973,Theft from the person
40781,2020-06,-0.075553,51.582756,Theft from the person
40822,2020-06,-0.068748,51.588013,Theft from the person
40877,2020-06,-0.06203,51.58712,Theft from the person
41007,2020-06,-0.092677,51.586066,Theft from the person
41075,2020-06,-0.078106,51.58073,Theft from the person
41189,2020-06,-0.097768,51.577885,Theft from the person
41190,2020-06,-0.099221,51.579716,Theft from the person
41243,2020-06,-0.11561,51.584072,Theft from the person
41390,2020-06,-0.156,51.580091,Theft from the person
41513,2020-06,-0.105559,51.565107,Theft from the person
41514,2020-06,-0.105559,51.565107,Theft from the person
41515,2020-06,-0.105559,51.565107,Theft from the person
41516,2020-06,-0.105559,51.565107,Theft from the person
41517,2020-06,-0.105559,51.565107,Theft from the person
41518,2020-06,-0.105559,51.565107,Theft from the person
41519,2020-06,-0.102695,51.574637,Theft from the person
41551,2020-06,-0.095216,51.575406,Theft from the person
41676,2020-06,-0.08522,51.575963,Theft from the person
41677,2020-06,-0.086012,51.57567,Theft from the person
41709,2020-06,-0.095412,51.577289,Theft from the person
41784,2020-06,-0.124332,51.579436,Theft from the person
41845,2020-06,-0.124436,51.580059,Theft from the person
41885,2020-06,-0.141788,51.575398,Theft from the person
42060,2020-06,-0.067177,51.604938,Theft from the person
42061,2020-06,-0.067069,51.607481,Theft from the person
42303,2020-06,-0.298569,51.609105,Theft from the person
42530,2020-06,-0.290789,51.607067,Theft from the person
42781,2020-06,-0.334733,51.599192,Theft from the person
42812,2020-06,-0.333675,51.59969,Theft from the person
43069,2020-06,-0.385144,51.5954,Theft from the person
43388,2020-06,-0.332653,51.58107,Theft from the person
43462,2020-06,-0.336798,51.581021,Theft from the person
43463,2020-06,-0.337966,51.580633,Theft from the person
43464,2020-06,-0.337599,51.578839,Theft from the person
43465,2020-06,-0.335683,51.581095,Theft from the person
43466,2020-06,-0.334774,51.581109,Theft from the person
43467,2020-06,-0.336898,51.581832,Theft from the person
43747,2020-06,-0.335284,51.557656,Theft from the person
43899,2020-06,-0.379912,51.558613,Theft from the person
44580,2020-06,0.233632,51.592431,Theft from the person
44710,2020-06,0.181424,51.603269,Theft from the person
45114,2020-06,0.184928,51.579076,Theft from the person
45115,2020-06,0.18627,51.578773,Theft from the person
45733,2020-06,0.252802,51.555014,Theft from the person
45894,2020-06,0.167454,51.526082,Theft from the person
46021,2020-06,0.190668,51.520138,Theft from the person
46443,2020-06,-0.398733,51.579293,Theft from the person
46945,2020-06,-0.480138,51.552275,Theft from the person
46984,2020-06,-0.476558,51.545898,Theft from the person
46985,2020-06,-0.473712,51.545169,Theft from the person
47843,2020-06,-0.475796,51.516016,Theft from the person
47844,2020-06,-0.472466,51.513455,Theft from the person
47939,2020-06,-0.396687,51.515196,Theft from the person
48162,2020-06,-0.404504,51.513801,Theft from the person
48246,2020-06,-0.406684,51.517814,Theft from the person
48440,2020-06,-0.4148,51.510307,Theft from the person
48579,2020-06,-0.418501,51.506203,Theft from the person
49317,2020-06,-0.425302,51.495773,Theft from the person
49496,2020-06,-0.250273,51.49296,Theft from the person
49557,2020-06,-0.293192,51.489753,Theft from the person
50291,2020-06,-0.392207,51.474993,Theft from the person
50292,2020-06,-0.386887,51.479272,Theft from the person
50402,2020-06,-0.369802,51.483451,Theft from the person
50455,2020-06,-0.363025,51.478042,Theft from the person
50456,2020-06,-0.360975,51.47135,Theft from the person
50509,2020-06,-0.413725,51.479836,Theft from the person
50975,2020-06,-0.387811,51.473476,Theft from the person
50976,2020-06,-0.385178,51.472603,Theft from the person
51126,2020-06,-0.364338,51.469113,Theft from the person
51281,2020-06,-0.364832,51.467393,Theft from the person
52533,2020-06,-0.12268,51.567342,Theft from the person
52644,2020-06,-0.129669,51.570727,Theft from the person
52756,2020-06,-0.10795,51.565208,Theft from the person
52757,2020-06,-0.107716,51.566661,Theft from the person
52895,2020-06,-0.124928,51.561794,Theft from the person
52953,2020-06,-0.138175,51.566681,Theft from the person
53021,2020-06,-0.138093,51.564108,Theft from the person
53142,2020-06,-0.107704,51.563145,Theft from the person
53143,2020-06,-0.105566,51.564585,Theft from the person
53144,2020-06,-0.105566,51.564585,Theft from the person
53145,2020-06,-0.105566,51.564585,Theft from the person
53203,2020-06,-0.115826,51.563159,Theft from the person
53288,2020-06,-0.102895,51.563589,Theft from the person
53333,2020-06,-0.103931,51.564352,Theft from the person
53334,2020-06,-0.104421,51.564009,Theft from the person
53335,2020-06,-0.104828,51.55978,Theft from the person
53336,2020-06,-0.103931,51.564352,Theft from the person
53337,2020-06,-0.104421,51.564009,Theft from the person
53338,2020-06,-0.103931,51.564352,Theft from the person
53489,2020-06,-0.118218,51.558341,Theft from the person
53490,2020-06,-0.116312,51.560136,Theft from the person
53491,2020-06,-0.117481,51.556981,Theft from the person
53492,2020-06,-0.117637,51.559132,Theft from the person
53493,2020-06,-0.116722,51.557193,Theft from the person
53494,2020-06,-0.119084,51.559371,Theft from the person
53495,2020-06,-0.114819,51.560643,Theft from the person
53496,2020-06,-0.119045,51.558579,Theft from the person
53668,2020-06,-0.098067,51.549986,Theft from the person
53703,2020-06,-0.090437,51.55515,Theft from the person
53798,2020-06,-0.127549,51.554183,Theft from the person
53987,2020-06,-0.108475,51.554291,Theft from the person
53988,2020-06,-0.112796,51.554801,Theft from the person
53989,2020-06,-0.110157,51.550955,Theft from the person
53990,2020-06,-0.116246,51.556124,Theft from the person
53991,2020-06,-0.114743,51.555848,Theft from the person
54048,2020-06,-0.077667,51.546326,Theft from the person
54138,2020-06,-0.102533,51.552522,Theft from the person
54189,2020-06,-0.105401,51.554682,Theft from the person
54348,2020-06,-0.085868,51.539248,Theft from the person
54388,2020-06,-0.084986,51.547192,Theft from the person
54389,2020-06,-0.084986,51.547192,Theft from the person
54390,2020-06,-0.085008,51.546671,Theft from the person
54546,2020-06,-0.117257,51.547715,Theft from the person
54681,2020-06,-0.100481,51.538416,Theft from the person
54856,2020-06,-0.097675,51.539324,Theft from the person
54857,2020-06,-0.094894,51.540996,Theft from the person
55097,2020-06,-0.10816,51.534772,Theft from the person
55098,2020-06,-0.108164,51.53363,Theft from the person
55145,2020-06,-0.106672,51.534487,Theft from the person
55163,2020-06,-0.10089,51.536561,Theft from the person
55173,2020-06,-0.098748,51.533631,Theft from the person
55174,2020-06,-0.098748,51.533631,Theft from the person
55276,2020-06,-0.120336,51.533547,Theft from the person
55307,2020-06,-0.116005,51.530555,Theft from the person
55323,2020-06,-0.115731,51.528797,Theft from the person
55358,2020-06,-0.105672,51.531836,Theft from the person
55421,2020-06,-0.102506,51.519888,Theft from the person
55422,2020-06,-0.102506,51.519888,Theft from the person
55423,2020-06,-0.104098,51.520786,Theft from the person
55461,2020-06,-0.109911,51.525214,Theft from the person
55518,2020-06,-0.088965,51.526916,Theft from the person
55519,2020-06,-0.089842,51.526984,Theft from the person
55577,2020-06,-0.101501,51.524997,Theft from the person
55638,2020-06,-0.089907,51.525079,Theft from the person
55639,2020-06,-0.090517,51.525655,Theft from the person
55640,2020-06,-0.08681,51.523994,Theft from the person
55641,2020-06,-0.08681,51.523994,Theft from the person
55720,2020-06,-0.216618,51.526292,Theft from the person
55773,2020-06,-0.204346,51.522345,Theft from the person
55936,2020-06,-0.219201,51.517707,Theft from the person
56016,2020-06,-0.210115,51.517497,Theft from the person
56017,2020-06,-0.210115,51.517497,Theft from the person
56018,2020-06,-0.211021,51.517924,Theft from the person
56306,2020-06,-0.214175,51.51023,Theft from the person
56423,2020-06,-0.198453,51.511338,Theft from the person
56588,2020-06,-0.193398,51.504687,Theft from the person
56589,2020-06,-0.190554,51.502647,Theft from the person
56758,2020-06,-0.19158,51.500729,Theft from the person
56759,2020-06,-0.19158,51.500729,Theft from the person
56981,2020-06,-0.163041,51.499584,Theft from the person
56982,2020-06,-0.164585,51.498449,Theft from the person
57603,2020-06,-0.157193,51.490968,Theft from the person
57604,2020-06,-0.157989,51.492662,Theft from the person
57634,2020-06,-0.163779,51.48947,Theft from the person
57721,2020-06,-0.167245,51.488535,Theft from the person
57784,2020-06,-0.185478,51.484242,Theft from the person
57858,2020-06,-0.181947,51.479943,Theft from the person
57985,2020-06,-0.255321,51.433928,Theft from the person
58028,2020-06,-0.28426,51.41262,Theft from the person
58137,2020-06,-0.303094,51.418919,Theft from the person
